image_path,class_label,attributes,caption,split,instance_id
images/team13_food_storage_plastic_container_029.jpg,food_storage_plastic_container,color:yellow;material:glass;condition:new;size:large;style:modern,food storage box showing clear design,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_F
images/team13_food_storage_plastic_container_030.jpg,food_storage_plastic_container,color:yellow;material:glass;condition:new;size:large;style:modern,container with transparent body and cap,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_F
images/team13_food_storage_plastic_container_031.jpg,food_storage_plastic_container,color:red;material:glass;condition:used;size:small;style:modern,food storage box showing clear design,test,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_G
images/team13_food_storage_plastic_container_032.jpg,food_storage_plastic_container,color:red;material:glass;condition:used;size:small;style:modern,container with transparent body and cap,test,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_G
images/team13_food_storage_plastic_container_033.jpg,food_storage_plastic_container,color:red;material:glass;condition:used;size:small;style:modern,storage box displaying capacity markings,test,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_G
images/team13_food_storage_plastic_container_034.jpg,food_storage_plastic_container,color:red;material:glass;condition:used;size:small;style:modern,plastic food container with seal,test,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_G
images/team13_food_storage_plastic_container_035.jpg,food_storage_plastic_container,color:red;material:glass;condition:used;size:small;style:modern,plastic container with lid and handle,test,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_G
images/team13_food_storage_plastic_container_036.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:large;style:minimalist,storage box displaying capacity markings,val,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_H
images/team13_food_storage_plastic_container_037.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:large;style:minimalist,plastic food container with seal,val,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_H
images/team13_food_storage_plastic_container_038.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:large;style:minimalist,plastic container with lid and handle,val,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_H
images/team13_food_storage_plastic_container_039.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:large;style:minimalist,food storage box showing clear design,val,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_H
images/team13_food_storage_plastic_container_040.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:large;style:minimalist,container with transparent body and cap,val,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_H
images/team13_food_storage_plastic_container_041.jpg,food_storage_plastic_container,color:gray;material:plastic;condition:new;size:small;style:minimalist,container with transparent body and cap,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_I
images/team13_food_storage_plastic_container_042.jpg,food_storage_plastic_container,color:gray;material:plastic;condition:new;size:small;style:minimalist,storage box displaying capacity markings,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_I
images/team13_food_storage_plastic_container_043.jpg,food_storage_plastic_container,color:gray;material:plastic;condition:new;size:small;style:minimalist,plastic food container with seal,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_I
images/team13_food_storage_plastic_container_044.jpg,food_storage_plastic_container,color:gray;material:plastic;condition:new;size:small;style:minimalist,plastic container with lid and handle,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_I
images/team13_food_storage_plastic_container_045.jpg,food_storage_plastic_container,color:gray;material:plastic;condition:new;size:small;style:minimalist,food storage box showing clear design,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_I
images/team13_food_storage_plastic_container_046.jpg,food_storage_plastic_container,color:gray;material:glass;condition:used;size:large;style:minimalist,plastic container with lid and handle,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_J
images/team13_food_storage_plastic_container_047.jpg,food_storage_plastic_container,color:gray;material:glass;condition:used;size:large;style:minimalist,food storage box showing clear design,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_J
images/team13_food_storage_plastic_container_048.jpg,food_storage_plastic_container,color:gray;material:glass;condition:used;size:large;style:minimalist,container with transparent body and cap,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_J
images/team13_food_storage_plastic_container_049.jpg,food_storage_plastic_container,color:gray;material:glass;condition:used;size:large;style:minimalist,storage box displaying capacity markings,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_J
images/team13_food_storage_plastic_container_050.jpg,food_storage_plastic_container,color:gray;material:glass;condition:used;size:large;style:minimalist,plastic food container with seal,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_J
images/team13_food_storage_plastic_container_051.jpg,food_storage_plastic_container,color:pink;material:plastic;condition:used;size:small;style:modern,storage box displaying capacity markings,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_K
images/team13_food_storage_plastic_container_052.jpg,food_storage_plastic_container,color:pink;material:plastic;condition:used;size:small;style:modern,plastic food container with seal,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_K
images/team13_food_storage_plastic_container_053.jpg,food_storage_plastic_container,color:pink;material:plastic;condition:used;size:small;style:modern,plastic container with lid and handle,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_K
images/team13_food_storage_plastic_container_054.jpg,food_storage_plastic_container,color:pink;material:plastic;condition:used;size:small;style:modern,food storage box showing clear design,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_K
images/team13_food_storage_plastic_container_055.jpg,food_storage_plastic_container,color:pink;material:plastic;condition:used;size:small;style:modern,container with transparent body and cap,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_K
images/team13_food_storage_plastic_container_056.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:small;style:modern,storage box displaying capacity markings,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_L
images/team13_food_storage_plastic_container_057.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:small;style:modern,plastic food container with seal,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_L
images/team13_food_storage_plastic_container_058.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:small;style:modern,plastic container with lid and handle,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_L
images/team13_food_storage_plastic_container_059.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:small;style:modern,food storage box showing clear design,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_L
images/team13_food_storage_plastic_container_060.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:small;style:modern,container with transparent body and cap,train,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_L
images/team13_footwear_sneakers_001.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large;style:modern,sneakers with rubber sole and fabric upper,train,TEAM13_FOOTWEAR_SNEAKERS_A
images/team13_footwear_sneakers_002.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large;style:modern,athletic footwear with brand logo visible,train,TEAM13_FOOTWEAR_SNEAKERS_A
images/team13_footwear_sneakers_003.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large;style:modern,sports shoes displaying lacing system,train,TEAM13_FOOTWEAR_SNEAKERS_A
images/team13_footwear_sneakers_004.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large;style:modern,athletic sneakers with laces and sole,train,TEAM13_FOOTWEAR_SNEAKERS_A
images/team13_footwear_sneakers_005.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large;style:modern,running shoes showing side profile view,train,TEAM13_FOOTWEAR_SNEAKERS_A
images/team13_footwear_sneakers_006.jpg,footwear_sneakers,color:brown;material:rubber;condition:worn;size:small;style:modern,sports shoes displaying lacing system,train,TEAM13_FOOTWEAR_SNEAKERS_B
images/team13_footwear_sneakers_007.jpg,footwear_sneakers,color:brown;material:rubber;condition:worn;size:small;style:modern,athletic sneakers with laces and sole,train,TEAM13_FOOTWEAR_SNEAKERS_B
images/team13_footwear_sneakers_008.jpg,footwear_sneakers,color:brown;material:rubber;condition:worn;size:small;style:modern,running shoes showing side profile view,train,TEAM13_FOOTWEAR_SNEAKERS_B
images/team13_footwear_sneakers_009.jpg,footwear_sneakers,color:brown;material:rubber;condition:worn;size:small;style:modern,sneakers with rubber sole and fabric upper,train,TEAM13_FOOTWEAR_SNEAKERS_B
images/team13_footwear_sneakers_010.jpg,footwear_sneakers,color:brown;material:rubber;condition:worn;size:small;style:modern,athletic footwear with brand logo visible,train,TEAM13_FOOTWEAR_SNEAKERS_B
images/team13_footwear_sneakers_011.jpg,footwear_sneakers,color:black;material:fabric;condition:worn;size:medium;style:modern,athletic sneakers with laces and sole,train,TEAM13_FOOTWEAR_SNEAKERS_C
images/team13_footwear_sneakers_012.jpg,footwear_sneakers,color:black;material:fabric;condition:worn;size:medium;style:modern,running shoes showing side profile view,train,TEAM13_FOOTWEAR_SNEAKERS_C
images/team13_footwear_sneakers_013.jpg,footwear_sneakers,color:black;material:fabric;condition:worn;size:medium;style:modern,sneakers with rubber sole and fabric upper,train,TEAM13_FOOTWEAR_SNEAKERS_C
images/team13_footwear_sneakers_014.jpg,footwear_sneakers,color:black;material:fabric;condition:worn;size:medium;style:modern,athletic footwear with brand logo visible,train,TEAM13_FOOTWEAR_SNEAKERS_C
images/team13_footwear_sneakers_015.jpg,footwear_sneakers,color:black;material:fabric;condition:worn;size:medium;style:modern,sports shoes displaying lacing system,train,TEAM13_FOOTWEAR_SNEAKERS_C
images/team13_footwear_sneakers_016.jpg,footwear_sneakers,color:white;material:fabric;condition:new;size:large;style:modern,sneakers with rubber sole and fabric upper,val,TEAM13_FOOTWEAR_SNEAKERS_D
images/team13_footwear_sneakers_017.jpg,footwear_sneakers,color:white;material:fabric;condition:new;size:large;style:modern,athletic footwear with brand logo visible,val,TEAM13_FOOTWEAR_SNEAKERS_D
images/team13_footwear_sneakers_018.jpg,footwear_sneakers,color:white;material:fabric;condition:new;size:large;style:modern,sports shoes displaying lacing system,val,TEAM13_FOOTWEAR_SNEAKERS_D
images/team13_footwear_sneakers_019.jpg,footwear_sneakers,color:white;material:fabric;condition:new;size:large;style:modern,athletic sneakers with laces and sole,val,TEAM13_FOOTWEAR_SNEAKERS_D
images/team13_footwear_sneakers_020.jpg,footwear_sneakers,color:white;material:fabric;condition:new;size:large;style:modern,running shoes showing side profile view,val,TEAM13_FOOTWEAR_SNEAKERS_D
images/team13_footwear_sneakers_021.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium;style:casual,athletic sneakers with laces and sole,train,TEAM13_FOOTWEAR_SNEAKERS_E
images/team13_footwear_sneakers_022.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium;style:casual,running shoes showing side profile view,train,TEAM13_FOOTWEAR_SNEAKERS_E
images/team13_footwear_sneakers_023.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium;style:casual,sneakers with rubber sole and fabric upper,train,TEAM13_FOOTWEAR_SNEAKERS_E
images/team13_footwear_sneakers_024.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium;style:casual,athletic footwear with brand logo visible,train,TEAM13_FOOTWEAR_SNEAKERS_E
images/team13_footwear_sneakers_025.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium;style:casual,sports shoes displaying lacing system,train,TEAM13_FOOTWEAR_SNEAKERS_E
images/team13_footwear_sneakers_026.jpg,footwear_sneakers,color:brown;material:rubber;condition:new;size:large;style:modern,sneakers with rubber sole and fabric upper,train,TEAM13_FOOTWEAR_SNEAKERS_F
images/team13_footwear_sneakers_027.jpg,footwear_sneakers,color:brown;material:rubber;condition:new;size:large;style:modern,athletic footwear with brand logo visible,train,TEAM13_FOOTWEAR_SNEAKERS_F
images/team13_footwear_sneakers_028.jpg,footwear_sneakers,color:brown;material:rubber;condition:new;size:large;style:modern,sports shoes displaying lacing system,train,TEAM13_FOOTWEAR_SNEAKERS_F
images/team13_footwear_sneakers_029.jpg,footwear_sneakers,color:brown;material:rubber;condition:new;size:large;style:modern,athletic sneakers with laces and sole,train,TEAM13_FOOTWEAR_SNEAKERS_F
images/team13_footwear_sneakers_030.jpg,footwear_sneakers,color:brown;material:rubber;condition:new;size:large;style:modern,running shoes showing side profile view,train,TEAM13_FOOTWEAR_SNEAKERS_F
images/team13_footwear_sneakers_031.jpg,footwear_sneakers,color:purple;material:fabric;condition:new;size:medium;style:casual,running shoes showing side profile view,test,TEAM13_FOOTWEAR_SNEAKERS_G
images/team13_footwear_sneakers_032.jpg,footwear_sneakers,color:purple;material:fabric;condition:new;size:medium;style:casual,sneakers with rubber sole and fabric upper,test,TEAM13_FOOTWEAR_SNEAKERS_G
images/team13_footwear_sneakers_033.jpg,footwear_sneakers,color:purple;material:fabric;condition:new;size:medium;style:casual,athletic footwear with brand logo visible,test,TEAM13_FOOTWEAR_SNEAKERS_G
images/team13_footwear_sneakers_034.jpg,footwear_sneakers,color:purple;material:fabric;condition:new;size:medium;style:casual,sports shoes displaying lacing system,test,TEAM13_FOOTWEAR_SNEAKERS_G
images/team13_footwear_sneakers_035.jpg,footwear_sneakers,color:purple;material:fabric;condition:new;size:medium;style:casual,athletic sneakers with laces and sole,test,TEAM13_FOOTWEAR_SNEAKERS_G
images/team13_footwear_sneakers_036.jpg,footwear_sneakers,color:black;material:rubber;condition:new;size:medium;style:modern,athletic sneakers with laces and sole,val,TEAM13_FOOTWEAR_SNEAKERS_H
images/team13_footwear_sneakers_037.jpg,footwear_sneakers,color:black;material:rubber;condition:new;size:medium;style:modern,running shoes showing side profile view,val,TEAM13_FOOTWEAR_SNEAKERS_H
images/team13_footwear_sneakers_038.jpg,footwear_sneakers,color:black;material:rubber;condition:new;size:medium;style:modern,sneakers with rubber sole and fabric upper,val,TEAM13_FOOTWEAR_SNEAKERS_H
images/team13_footwear_sneakers_039.jpg,footwear_sneakers,color:black;material:rubber;condition:new;size:medium;style:modern,athletic footwear with brand logo visible,val,TEAM13_FOOTWEAR_SNEAKERS_H
images/team13_footwear_sneakers_040.jpg,footwear_sneakers,color:black;material:rubber;condition:new;size:medium;style:modern,sports shoes displaying lacing system,val,TEAM13_FOOTWEAR_SNEAKERS_H
images/team13_footwear_sneakers_041.jpg,footwear_sneakers,color:multicolor;material:leather;condition:used;size:small;style:casual,athletic sneakers with laces and sole,train,TEAM13_FOOTWEAR_SNEAKERS_I
images/team13_footwear_sneakers_042.jpg,footwear_sneakers,color:multicolor;material:leather;condition:used;size:small;style:casual,running shoes showing side profile view,train,TEAM13_FOOTWEAR_SNEAKERS_I
images/team13_footwear_sneakers_043.jpg,footwear_sneakers,color:multicolor;material:leather;condition:used;size:small;style:casual,sneakers with rubber sole and fabric upper,train,TEAM13_FOOTWEAR_SNEAKERS_I
images/team13_footwear_sneakers_044.jpg,footwear_sneakers,color:multicolor;material:leather;condition:used;size:small;style:casual,athletic footwear with brand logo visible,train,TEAM13_FOOTWEAR_SNEAKERS_I
images/team13_footwear_sneakers_045.jpg,footwear_sneakers,color:multicolor;material:leather;condition:used;size:small;style:casual,sports shoes displaying lacing system,train,TEAM13_FOOTWEAR_SNEAKERS_I
images/team13_footwear_sneakers_046.jpg,footwear_sneakers,color:black;material:leather;condition:worn;size:medium;style:modern,athletic sneakers with laces and sole,train,TEAM13_FOOTWEAR_SNEAKERS_J
images/team13_footwear_sneakers_047.jpg,footwear_sneakers,color:black;material:leather;condition:worn;size:medium;style:modern,running shoes showing side profile view,train,TEAM13_FOOTWEAR_SNEAKERS_J
images/team13_footwear_sneakers_048.jpg,footwear_sneakers,color:black;material:leather;condition:worn;size:medium;style:modern,sneakers with rubber sole and fabric upper,train,TEAM13_FOOTWEAR_SNEAKERS_J
images/team13_footwear_sneakers_049.jpg,footwear_sneakers,color:black;material:leather;condition:worn;size:medium;style:modern,athletic footwear with brand logo visible,train,TEAM13_FOOTWEAR_SNEAKERS_J
images/team13_footwear_sneakers_050.jpg,footwear_sneakers,color:black;material:leather;condition:worn;size:medium;style:modern,sports shoes displaying lacing system,train,TEAM13_FOOTWEAR_SNEAKERS_J
images/team13_footwear_sneakers_051.jpg,footwear_sneakers,color:black;material:rubber;condition:new;size:small;style:sports,athletic sneakers with laces and sole,train,TEAM13_FOOTWEAR_SNEAKERS_K
images/team13_footwear_sneakers_052.jpg,footwear_sneakers,color:black;material:rubber;condition:new;size:small;style:sports,running shoes showing side profile view,train,TEAM13_FOOTWEAR_SNEAKERS_K
images/team13_footwear_sneakers_053.jpg,footwear_sneakers,color:black;material:rubber;condition:new;size:small;style:sports,sneakers with rubber sole and fabric upper,train,TEAM13_FOOTWEAR_SNEAKERS_K
images/team13_footwear_sneakers_054.jpg,footwear_sneakers,color:black;material:rubber;condition:new;size:small;style:sports,athletic footwear with brand logo visible,train,TEAM13_FOOTWEAR_SNEAKERS_K
images/team13_footwear_sneakers_055.jpg,footwear_sneakers,color:black;material:rubber;condition:new;size:small;style:sports,sports shoes displaying lacing system,train,TEAM13_FOOTWEAR_SNEAKERS_K
images/team13_footwear_sneakers_056.jpg,footwear_sneakers,color:green;material:leather;condition:new;size:large;style:sports,running shoes showing side profile view,train,TEAM13_FOOTWEAR_SNEAKERS_L
images/team13_footwear_sneakers_057.jpg,footwear_sneakers,color:green;material:leather;condition:new;size:large;style:sports,sneakers with rubber sole and fabric upper,train,TEAM13_FOOTWEAR_SNEAKERS_L
images/team13_footwear_sneakers_058.jpg,footwear_sneakers,color:green;material:leather;condition:new;size:large;style:sports,athletic footwear with brand logo visible,train,TEAM13_FOOTWEAR_SNEAKERS_L
images/team13_footwear_sneakers_059.jpg,footwear_sneakers,color:green;material:leather;condition:new;size:large;style:sports,sports shoes displaying lacing system,train,TEAM13_FOOTWEAR_SNEAKERS_L
images/team13_footwear_sneakers_060.jpg,footwear_sneakers,color:green;material:leather;condition:new;size:large;style:sports,athletic sneakers with laces and sole,train,TEAM13_FOOTWEAR_SNEAKERS_L
images/team13_personal_care_deodorant_001.jpg,personal_care_deodorant,color:black;material:metal;condition:new;size:small;style:modern,deodorant with plastic case and applicator,train,TEAM13_PERSONAL_CARE_DEODORANT_A
images/team13_personal_care_deodorant_002.jpg,personal_care_deodorant,color:black;material:metal;condition:new;size:small;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_DEODORANT_A
images/team13_personal_care_deodorant_003.jpg,personal_care_deodorant,color:black;material:metal;condition:new;size:small;style:modern,deodorant stick with twist mechanism,train,TEAM13_PERSONAL_CARE_DEODORANT_A
images/team13_personal_care_deodorant_004.jpg,personal_care_deodorant,color:black;material:metal;condition:new;size:small;style:modern,deodorant stick with cap and body,train,TEAM13_PERSONAL_CARE_DEODORANT_A
images/team13_personal_care_deodorant_005.jpg,personal_care_deodorant,color:black;material:metal;condition:new;size:small;style:modern,personal care product showing brand name,train,TEAM13_PERSONAL_CARE_DEODORANT_A
images/team13_personal_care_deodorant_006.jpg,personal_care_deodorant,color:blue;material:metal;condition:new;size:small;style:modern,deodorant with plastic case and applicator,train,TEAM13_PERSONAL_CARE_DEODORANT_B
images/team13_personal_care_deodorant_007.jpg,personal_care_deodorant,color:blue;material:metal;condition:new;size:small;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_DEODORANT_B
images/team13_personal_care_deodorant_008.jpg,personal_care_deodorant,color:blue;material:metal;condition:new;size:small;style:modern,deodorant stick with twist mechanism,train,TEAM13_PERSONAL_CARE_DEODORANT_B
images/team13_personal_care_deodorant_009.jpg,personal_care_deodorant,color:blue;material:metal;condition:new;size:small;style:modern,deodorant stick with cap and body,train,TEAM13_PERSONAL_CARE_DEODORANT_B
images/team13_personal_care_deodorant_010.jpg,personal_care_deodorant,color:blue;material:metal;condition:new;size:small;style:modern,personal care product showing brand name,train,TEAM13_PERSONAL_CARE_DEODORANT_B
images/team13_personal_care_deodorant_011.jpg,personal_care_deodorant,color:pink;material:metal;condition:used;size:small;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_DEODORANT_C
images/team13_personal_care_deodorant_012.jpg,personal_care_deodorant,color:pink;material:metal;condition:used;size:small;style:modern,deodorant stick with twist mechanism,train,TEAM13_PERSONAL_CARE_DEODORANT_C
images/team13_personal_care_deodorant_013.jpg,personal_care_deodorant,color:pink;material:metal;condition:used;size:small;style:modern,deodorant stick with cap and body,train,TEAM13_PERSONAL_CARE_DEODORANT_C
images/team13_personal_care_deodorant_014.jpg,personal_care_deodorant,color:pink;material:metal;condition:used;size:small;style:modern,personal care product showing brand name,train,TEAM13_PERSONAL_CARE_DEODORANT_C
images/team13_personal_care_deodorant_015.jpg,personal_care_deodorant,color:pink;material:metal;condition:used;size:small;style:modern,deodorant with plastic case and applicator,train,TEAM13_PERSONAL_CARE_DEODORANT_C
images/team13_personal_care_deodorant_016.jpg,personal_care_deodorant,color:blue;material:metal;condition:new;size:medium;style:modern,deodorant stick with twist mechanism,val,TEAM13_PERSONAL_CARE_DEODORANT_D
images/team13_personal_care_deodorant_017.jpg,personal_care_deodorant,color:blue;material:metal;condition:new;size:medium;style:modern,deodorant stick with cap and body,val,TEAM13_PERSONAL_CARE_DEODORANT_D
images/team13_personal_care_deodorant_018.jpg,personal_care_deodorant,color:blue;material:metal;condition:new;size:medium;style:modern,personal care product showing brand name,val,TEAM13_PERSONAL_CARE_DEODORANT_D
images/team13_personal_care_deodorant_019.jpg,personal_care_deodorant,color:blue;material:metal;condition:new;size:medium;style:modern,deodorant with plastic case and applicator,val,TEAM13_PERSONAL_CARE_DEODORANT_D
images/team13_personal_care_deodorant_020.jpg,personal_care_deodorant,color:blue;material:metal;condition:new;size:medium;style:modern,hygiene product displaying ingredients list,val,TEAM13_PERSONAL_CARE_DEODORANT_D
images/team13_personal_care_deodorant_021.jpg,personal_care_deodorant,color:white;material:plastic;condition:new;size:medium;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_DEODORANT_E
images/team13_personal_care_deodorant_022.jpg,personal_care_deodorant,color:white;material:plastic;condition:new;size:medium;style:modern,deodorant stick with twist mechanism,train,TEAM13_PERSONAL_CARE_DEODORANT_E
images/team13_personal_care_deodorant_023.jpg,personal_care_deodorant,color:white;material:plastic;condition:new;size:medium;style:modern,deodorant stick with cap and body,train,TEAM13_PERSONAL_CARE_DEODORANT_E
images/team13_personal_care_deodorant_024.jpg,personal_care_deodorant,color:white;material:plastic;condition:new;size:medium;style:modern,personal care product showing brand name,train,TEAM13_PERSONAL_CARE_DEODORANT_E
images/team13_personal_care_deodorant_025.jpg,personal_care_deodorant,color:white;material:plastic;condition:new;size:medium;style:modern,deodorant with plastic case and applicator,train,TEAM13_PERSONAL_CARE_DEODORANT_E
images/team13_personal_care_deodorant_026.jpg,personal_care_deodorant,color:multicolor;material:metal;condition:new;size:small;style:minimalist,deodorant stick with twist mechanism,train,TEAM13_PERSONAL_CARE_DEODORANT_F
images/team13_personal_care_deodorant_027.jpg,personal_care_deodorant,color:multicolor;material:metal;condition:new;size:small;style:minimalist,deodorant stick with cap and body,train,TEAM13_PERSONAL_CARE_DEODORANT_F
images/team13_personal_care_deodorant_028.jpg,personal_care_deodorant,color:multicolor;material:metal;condition:new;size:small;style:minimalist,personal care product showing brand name,train,TEAM13_PERSONAL_CARE_DEODORANT_F
images/team13_personal_care_deodorant_029.jpg,personal_care_deodorant,color:multicolor;material:metal;condition:new;size:small;style:minimalist,deodorant with plastic case and applicator,train,TEAM13_PERSONAL_CARE_DEODORANT_F
images/team13_personal_care_deodorant_030.jpg,personal_care_deodorant,color:multicolor;material:metal;condition:new;size:small;style:minimalist,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_DEODORANT_F
images/team13_personal_care_deodorant_031.jpg,personal_care_deodorant,color:yellow;material:metal;condition:used;size:medium;style:modern,deodorant stick with twist mechanism,test,TEAM13_PERSONAL_CARE_DEODORANT_G
images/team13_personal_care_deodorant_032.jpg,personal_care_deodorant,color:yellow;material:metal;condition:used;size:medium;style:modern,deodorant stick with cap and body,test,TEAM13_PERSONAL_CARE_DEODORANT_G
images/team13_personal_care_deodorant_033.jpg,personal_care_deodorant,color:yellow;material:metal;condition:used;size:medium;style:modern,personal care product showing brand name,test,TEAM13_PERSONAL_CARE_DEODORANT_G
images/team13_personal_care_deodorant_034.jpg,personal_care_deodorant,color:yellow;material:metal;condition:used;size:medium;style:modern,deodorant with plastic case and applicator,test,TEAM13_PERSONAL_CARE_DEODORANT_G
images/team13_personal_care_deodorant_035.jpg,personal_care_deodorant,color:yellow;material:metal;condition:used;size:medium;style:modern,hygiene product displaying ingredients list,test,TEAM13_PERSONAL_CARE_DEODORANT_G
images/team13_personal_care_deodorant_036.jpg,personal_care_deodorant,color:brown;material:plastic;condition:used;size:small;style:modern,hygiene product displaying ingredients list,val,TEAM13_PERSONAL_CARE_DEODORANT_H
images/team13_personal_care_deodorant_037.jpg,personal_care_deodorant,color:brown;material:plastic;condition:used;size:small;style:modern,deodorant stick with twist mechanism,val,TEAM13_PERSONAL_CARE_DEODORANT_H
images/team13_personal_care_deodorant_038.jpg,personal_care_deodorant,color:brown;material:plastic;condition:used;size:small;style:modern,deodorant stick with cap and body,val,TEAM13_PERSONAL_CARE_DEODORANT_H
images/team13_personal_care_deodorant_039.jpg,personal_care_deodorant,color:brown;material:plastic;condition:used;size:small;style:modern,personal care product showing brand name,val,TEAM13_PERSONAL_CARE_DEODORANT_H
images/team13_personal_care_deodorant_040.jpg,personal_care_deodorant,color:brown;material:plastic;condition:used;size:small;style:modern,deodorant with plastic case and applicator,val,TEAM13_PERSONAL_CARE_DEODORANT_H
images/team13_personal_care_deodorant_041.jpg,personal_care_deodorant,color:black;material:metal;condition:new;size:medium;style:modern,deodorant stick with twist mechanism,train,TEAM13_PERSONAL_CARE_DEODORANT_I
images/team13_personal_care_deodorant_042.jpg,personal_care_deodorant,color:black;material:metal;condition:new;size:medium;style:modern,deodorant stick with cap and body,train,TEAM13_PERSONAL_CARE_DEODORANT_I
images/team13_personal_care_deodorant_043.jpg,personal_care_deodorant,color:black;material:metal;condition:new;size:medium;style:modern,personal care product showing brand name,train,TEAM13_PERSONAL_CARE_DEODORANT_I
images/team13_personal_care_deodorant_044.jpg,personal_care_deodorant,color:black;material:metal;condition:new;size:medium;style:modern,deodorant with plastic case and applicator,train,TEAM13_PERSONAL_CARE_DEODORANT_I
images/team13_personal_care_deodorant_045.jpg,personal_care_deodorant,color:black;material:metal;condition:new;size:medium;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_DEODORANT_I
images/team13_personal_care_deodorant_046.jpg,personal_care_deodorant,color:transparent;material:plastic;condition:used;size:small;style:minimalist,deodorant with plastic case and applicator,train,TEAM13_PERSONAL_CARE_DEODORANT_J
images/team13_personal_care_deodorant_047.jpg,personal_care_deodorant,color:transparent;material:plastic;condition:used;size:small;style:minimalist,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_DEODORANT_J
images/team13_personal_care_deodorant_048.jpg,personal_care_deodorant,color:transparent;material:plastic;condition:used;size:small;style:minimalist,deodorant stick with twist mechanism,train,TEAM13_PERSONAL_CARE_DEODORANT_J
images/team13_personal_care_deodorant_049.jpg,personal_care_deodorant,color:transparent;material:plastic;condition:used;size:small;style:minimalist,deodorant stick with cap and body,train,TEAM13_PERSONAL_CARE_DEODORANT_J
images/team13_personal_care_deodorant_050.jpg,personal_care_deodorant,color:transparent;material:plastic;condition:used;size:small;style:minimalist,personal care product showing brand name,train,TEAM13_PERSONAL_CARE_DEODORANT_J
